Timestamp,Temperature,Flags Temperature,Turbidity,Flags Turbidity,no3.mgl,Flags NO3eq
5/15/2025 18:30,13.137,,6.3107,,0.8083,
5/15/2025 18:45,13.075,,6.8324,,0.8189,
5/15/2025 19:00,13.012,,6.2631,,0.9402,
5/15/2025 19:15,12.95,,6.1474,,0.8341,
5/15/2025 19:30,12.887,,5.6049,,0.8019,
5/15/2025 19:45,12.825,,5.7195,,0.7999,
5/15/2025 20:00,12.762,,5.7481,,0.8667,
5/15/2025 20:15,12.7,,5.4848,,0.8283,
5/15/2025 20:30,12.7,,4.9585,,0.82,
5/15/2025 20:45,12.637,,5.5845,,0.833,
5/15/2025 21:00,12.575,,5.8251,,0.708,
5/15/2025 21:15,12.575,,6.7448,,0.7738,
5/15/2025 21:30,12.512,,6.1806,,0.8313,
5/15/2025 21:45,12.45,,5.8044,,0.7534,
5/15/2025 22:00,12.45,,5.6989,,0.8017,
5/15/2025 22:15,12.387,,5.2663,,0.7482,
5/15/2025 22:30,12.387,,4.6505,,0.6746,
5/15/2025 22:45,12.387,,4.8685,,0.7616,
5/15/2025 23:00,12.325,,4.8572,,0.8093,
5/15/2025 23:15,12.325,,6.0007,,0.7044,
5/15/2025 23:30,12.262,,5.8082,,0.8462,
5/15/2025 23:45,12.262,,6.1807,,0.6808,
5/16/2025 0:00,12.2,,6.2821,,0.7274,
5/16/2025 0:15,12.2,,5.2908,,0.7218,
5/16/2025 0:30,12.137,,4.4369,,0.7969,
5/16/2025 0:45,12.137,,5.5404,,0.6665,
5/16/2025 1:00,12.137,,5.4849,,0.7284,
5/16/2025 1:15,12.075,,5.2519,,0.6069,
5/16/2025 1:30,12.075,,5.152,,0.7128,
5/16/2025 1:45,12.012,,5.2129,,0.6729,
5/16/2025 2:00,12.012,,5.7756,,0.6351,
5/16/2025 2:15,12.012,,4.3109,,0.7224,
5/16/2025 2:30,12.012,,5.1259,,0.7653,
5/16/2025 2:45,12.012,,4.5014,,0.637,
5/16/2025 3:00,12.012,,5.1748,,0.6561,
5/16/2025 3:15,12.075,,5.1643,,0.7063,
5/16/2025 3:30,12.075,,5.0093,,0.6544,
5/16/2025 3:45,12.137,,4.8735,,0.6298,
5/16/2025 4:00,12.2,,4.9854,,0.6047,
5/16/2025 4:15,12.325,,4.802,,0.5771,
5/16/2025 4:30,12.512,,4.8695,,0.6111,
5/16/2025 4:45,12.637,,4.8545,,0.5988,
5/16/2025 5:00,12.762,,4.353,,0.6625,
5/16/2025 5:15,12.95,,4.9207,,0.6171,
5/16/2025 5:30,13.075,,4.4392,,0.6362,
5/16/2025 5:45,13.075,,5.1411,,0.6584,
5/16/2025 6:00,13.262,,4.4888,,0.6484,
5/16/2025 6:15,13.387,,4.3209,,0.6815,
5/16/2025 6:30,13.637,,5.571,,0.6697,
5/16/2025 6:45,13.887,,4.7062,,0.6634,
5/16/2025 7:00,14.075,,5.0939,,0.6916,
5/16/2025 7:15,14.325,,4.4789,,0.7553,
5/16/2025 7:30,14.387,,5.0856,,0.6522,
5/16/2025 7:45,14.45,,5.1278,,0.7067,
5/16/2025 8:00,14.7,,4.7209,,0.6456,
5/16/2025 8:15,14.887,,5.2592,,0.5995,
5/16/2025 8:30,15.012,,4.6719,,0.6269,
5/16/2025 8:45,15.075,,4.944,,0.5521,
5/16/2025 9:00,15.262,,5.4818,,0.6126,
5/16/2025 9:15,15.45,,5.4423,,0.6206,
5/16/2025 9:30,15.512,,5.5536,,0.5963,
5/16/2025 9:45,15.637,,5.1527,,0.6025,
5/16/2025 10:00,15.825,,5.1597,,0.649,
5/16/2025 10:15,15.95,,5.348,,0.6358,
5/16/2025 10:30,16.075,,5.2271,,0.6786,
5/16/2025 10:45,16.137,,5.5967,,0.666,
5/16/2025 11:00,16.2,,6.1289,,0.7546,
5/16/2025 11:15,16.325,,5.7772,,0.7696,
5/16/2025 11:30,16.325,,5.4369,,0.8159,
5/16/2025 11:45,16.387,,6.4078,,0.8319,
5/16/2025 12:00,16.45,,7.3903,,0.7964,
5/16/2025 12:15,16.45,,6.7864,,0.8428,
5/16/2025 12:30,16.45,,6.8948,,0.8062,
5/16/2025 12:45,16.45,,6.3756,,0.7163,
5/16/2025 13:00,16.512,,5.4926,,0.8459,
5/16/2025 13:15,16.512,,6.7645,,0.8148,
5/16/2025 13:30,16.512,,9.4419,,0.8672,
5/16/2025 13:45,16.512,,19.6756,,0.8496,
5/16/2025 14:00,16.45,,12.3059,,0.9298,
5/16/2025 14:15,16.45,,7.8694,,0.795,
5/16/2025 14:30,16.387,,6.2628,,0.9189,
5/16/2025 14:45,16.387,,7.7112,,0.8457,
5/16/2025 15:00,16.325,,6.8831,,0.9144,
5/16/2025 15:15,16.2,,6.9507,,0.8395,
5/16/2025 15:30,16.137,,8.0642,,0.8313,
5/16/2025 15:45,16.012,,7.6059,,0.918,
5/16/2025 16:00,15.95,,7.6733,,0.9194,
5/16/2025 16:15,15.825,,7.8066,,1.0159,
5/16/2025 16:30,15.7,,7.5546,,0.9888,
5/16/2025 16:45,15.637,,6.8052,,0.8869,
5/16/2025 17:00,15.512,,6.4194,,0.8977,
5/16/2025 17:15,15.387,,7.6589,,0.864,
5/16/2025 17:30,15.262,,8.6777,,0.841,
5/16/2025 17:45,15.2,,8.5373,,0.9506,
5/16/2025 18:00,15.075,,7.785,,0.962,
5/16/2025 18:15,14.95,,7.2702,,0.9515,
5/16/2025 18:30,14.825,,6.3441,,0.8387,
5/16/2025 18:45,14.762,,6.3203,,0.9448,
5/16/2025 19:00,14.637,,6.1737,,0.881,
5/16/2025 19:15,14.575,,5.731,,0.982,
5/16/2025 19:30,14.45,,6.0544,,0.9164,
5/16/2025 19:45,14.387,,6.9644,,0.9424,
5/16/2025 20:00,14.262,,6.8628,,0.9814,
5/16/2025 20:15,14.2,,7.2776,,0.8726,
5/16/2025 20:30,14.137,,7.1565,,0.9573,
5/16/2025 20:45,14.012,,7.3,,0.9102,
5/16/2025 21:00,14.012,,10.5079,,0.9032,
5/16/2025 21:15,13.887,,10.0059,,0.9296,
5/16/2025 21:30,13.825,,8.7448,,0.9329,
5/16/2025 21:45,13.762,,6.7137,,0.9206,
5/16/2025 22:00,13.7,,7.3865,,0.9555,
5/16/2025 22:15,13.637,,7.6711,,1.0033,
5/16/2025 22:30,13.575,,8.1155,,0.9875,
5/16/2025 22:45,13.575,,6.7003,,0.8762,
5/16/2025 23:00,13.512,,6.8713,,0.9428,
5/16/2025 23:15,13.45,,7.4199,,0.8834,
5/16/2025 23:30,13.387,,9.4742,,0.9683,
5/16/2025 23:45,13.325,,9.0775,,0.9075,
5/17/2025 0:00,13.325,,6.9893,,0.9279,
5/17/2025 0:15,13.262,,6.092,,0.8636,
5/17/2025 0:30,13.2,,6.1699,,0.895,
5/17/2025 0:45,13.2,,5.4338,,0.8507,
5/17/2025 1:00,13.137,,4.9189,,0.9718,
5/17/2025 1:15,13.075,,5.5069,,0.8289,
5/17/2025 1:30,13.075,,5.7664,,0.9391,
5/17/2025 1:45,13.012,,5.5569,,0.9807,
5/17/2025 2:00,13.012,,5.2636,,0.8778,
5/17/2025 2:15,12.95,,5.203,,0.9507,
5/17/2025 2:30,12.95,,4.9462,,0.9046,
5/17/2025 2:45,12.887,,4.8132,,0.9323,
5/17/2025 3:00,12.887,,5.7703,,0.9612,
5/17/2025 3:15,12.887,,5.7258,,0.9973,
5/17/2025 3:30,12.825,,5.2135,,0.9037,
5/17/2025 3:45,12.825,,5.3277,,0.8738,
5/17/2025 4:00,12.825,,4.7501,,1.0118,
5/17/2025 4:15,12.825,,5.6425,,0.9414,
5/17/2025 4:30,12.762,,5.7376,,0.8987,
5/17/2025 4:45,12.825,,5.6594,,0.9045,
5/17/2025 5:00,12.762,,5.1916,,0.8585,
5/17/2025 5:15,12.762,,5.4025,,0.946,
5/17/2025 5:30,12.825,,5.5783,,0.9201,
5/17/2025 5:45,12.825,,5.2407,,0.9734,
5/17/2025 6:00,12.825,,5.8234,,0.8658,
5/17/2025 6:15,12.825,,5.513,,0.8552,
5/17/2025 6:30,12.887,,6.2379,,0.8829,
5/17/2025 6:45,12.887,,5.2434,,0.8998,
5/17/2025 7:00,12.887,,5.1598,,0.8614,
5/17/2025 7:15,12.95,,4.814,,0.9413,
5/17/2025 7:30,12.95,,5.2448,,0.9189,
5/17/2025 7:45,12.95,,4.5807,,0.9749,
5/17/2025 8:00,12.95,,5.0771,,0.8915,
5/17/2025 8:15,13.012,,5.0886,,0.9128,
5/17/2025 8:30,13.012,,6.1888,,0.9486,
5/17/2025 8:45,13.012,,4.7533,,0.9735,
5/17/2025 9:00,13.012,,4.7958,,0.9339,
5/17/2025 9:15,13.012,,4.4863,,0.9654,
5/17/2025 9:30,13.075,,5.7366,,0.9016,
5/17/2025 9:45,13.075,,5.3801,,1.0362,
5/17/2025 10:00,13.075,,4.7969,,0.9713,
5/17/2025 10:15,13.012,,5.383,,0.9982,
5/17/2025 10:30,13.075,,4.484,,0.9558,
5/17/2025 10:45,13.137,,5.5182,,0.9907,
5/17/2025 11:00,13.137,,5.5852,,0.9191,
5/17/2025 11:15,13.137,,6.0729,,0.8787,
5/17/2025 11:30,13.137,,5.5214,,0.8974,
5/17/2025 11:45,13.137,,6.0566,,1.0157,
5/17/2025 12:00,13.2,,6.1071,,0.9176,
5/17/2025 12:15,13.2,,5.9654,,0.9562,
5/17/2025 12:30,13.2,,6.5553,,0.9134,
5/17/2025 12:45,13.262,,6.5732,,1.0094,
5/17/2025 13:00,13.387,,7.6065,,0.8741,
5/17/2025 13:15,13.387,,7.7682,,0.955,
5/17/2025 13:30,13.45,,8.434,,0.8812,
5/17/2025 13:45,13.45,,7.7557,,0.8964,
5/17/2025 14:00,13.512,,7.5725,,0.8946,
5/17/2025 14:15,13.512,,6.9802,,0.9293,
5/17/2025 14:30,13.512,,6.3482,,0.9165,
5/17/2025 14:45,13.512,,5.6181,,0.8596,
5/17/2025 15:00,13.512,,5.9568,,0.9277,
5/17/2025 15:15,13.45,,5.9356,,0.8469,
5/17/2025 15:30,13.45,,5.3633,,0.9001,
5/17/2025 15:45,13.387,,5.5319,,0.9342,
5/17/2025 16:00,13.387,,5.354,,0.92,
5/17/2025 16:15,13.325,,4.8161,,0.99,
5/17/2025 16:30,13.325,,5.3561,,0.989,
5/17/2025 16:45,13.262,,5.3134,,0.9386,
5/17/2025 17:00,13.2,,5.6278,,0.9762,
5/17/2025 17:15,13.137,,7.6067,,0.9517,
5/17/2025 17:30,13.137,,7.6244,,1.0217,
5/17/2025 17:45,13.075,,7.008,,0.991,
5/17/2025 18:00,13.075,,8.0693,,1.5733,
5/17/2025 18:15,13.012,,10.0903,,1.1402,
5/17/2025 18:30,13.012,,9.9776,,0.9917,
5/17/2025 18:45,12.95,,9.1858,,1.1027,
5/17/2025 19:00,12.887,,11.5839,,1.1603,
5/17/2025 19:15,12.825,,15.8462,,1.1753,
5/17/2025 19:30,12.762,,16.3225,,1.8399,
5/17/2025 19:45,12.637,,16.0379,,2.3961,
5/17/2025 20:00,12.637,,15.1529,,2.3052,
5/17/2025 20:15,12.7,,14.4003,,1.7829,
5/17/2025 20:30,12.7,,16.1512,,1.5054,
5/17/2025 20:45,12.762,,14.1884,,1.2903,
5/17/2025 21:00,12.825,,14.8796,,1.2389,
5/17/2025 21:15,12.887,,11.7732,,1.4258,
5/17/2025 21:30,12.887,,10.6691,,1.4565,
5/17/2025 21:45,12.887,,9.0572,,1.4759,
5/17/2025 22:00,12.887,,8.203,,1.4061,
5/17/2025 22:15,12.887,,10.8699,,1.2922,
5/17/2025 22:30,12.887,,8.5594,,1.2074,
5/17/2025 22:45,12.825,,8.2585,,1.244,
5/17/2025 23:00,12.825,,7.5806,,1.1648,
5/17/2025 23:15,12.825,,7.6529,,1.1065,
5/17/2025 23:30,12.825,,7.4309,,1.199,
5/17/2025 23:45,12.762,,7.6181,,1.1989,
5/18/2025 0:00,12.7,,7.9289,,1.0908,
5/18/2025 0:15,12.637,,7.6268,,1.233,
5/18/2025 0:30,12.575,,7.0131,,1.1106,
5/18/2025 0:45,12.512,,6.2192,,1.1662,
5/18/2025 1:00,12.45,,6.4827,,1.0916,
5/18/2025 1:15,12.387,,5.993,,1.0936,
5/18/2025 1:30,12.325,,6.6826,,1.1113,
5/18/2025 1:45,12.262,,6.338,,0.9459,
5/18/2025 2:00,12.262,,6.6098,,1.0507,
5/18/2025 2:15,12.2,,6.7058,,1.0175,
5/18/2025 2:30,12.2,,6.6471,,0.9281,
5/18/2025 2:45,12.2,,6.1124,,0.9583,
5/18/2025 3:00,12.2,,6.6212,,0.7663,
5/18/2025 3:15,12.2,,6.6844,,0.891,
5/18/2025 3:30,12.2,,6.1629,,0.9475,
5/18/2025 3:45,12.262,,6.7084,,0.8666,
5/18/2025 4:00,12.325,,6.7048,,0.8282,
5/18/2025 4:15,12.45,,6.5353,,0.7449,
5/18/2025 4:30,12.575,,6.4001,,0.7079,
5/18/2025 4:45,12.637,,6.258,,0.7953,
5/18/2025 5:00,12.762,,5.4475,,0.7835,
5/18/2025 5:15,12.887,,6.4988,,0.7848,
5/18/2025 5:30,13.012,,5.4444,,0.7778,
5/18/2025 5:45,13.2,,6.0012,,0.7031,
5/18/2025 6:00,13.325,,5.5991,,0.7478,
5/18/2025 6:15,13.387,,6.5048,,0.7876,
5/18/2025 6:30,13.387,,6.1115,,0.7202,
5/18/2025 6:45,13.45,,5.9768,,0.7366,
5/18/2025 7:00,13.575,,5.5433,,0.7165,
5/18/2025 7:15,13.7,,5.7407,,0.7918,
5/18/2025 7:30,13.825,,6.1825,,0.8499,
5/18/2025 7:45,13.887,,5.9209,,0.8692,
5/18/2025 8:00,13.95,,5.545,,0.7763,
5/18/2025 8:15,14.012,,5.8182,,0.7777,
5/18/2025 8:30,14.012,,5.1129,,0.8675,
5/18/2025 8:45,14.075,,5.9797,,0.7365,
5/18/2025 9:00,14.137,,5.5968,,0.7803,
5/18/2025 9:15,14.2,,6.2542,,0.7467,
5/18/2025 9:30,14.325,,5.6276,,0.8146,
5/18/2025 9:45,14.325,,6.5375,,0.7727,
5/18/2025 10:00,14.387,,5.598,,0.8162,
5/18/2025 10:15,14.45,,6.26,,0.7522,
5/18/2025 10:30,14.45,,6.2997,,0.7526,
5/18/2025 10:45,14.45,,5.9341,,0.7875,
5/18/2025 11:00,14.45,,5.2813,,0.8431,
5/18/2025 11:15,14.512,,6.2821,,0.7365,
5/18/2025 11:30,14.512,,5.3959,,0.734,
5/18/2025 11:45,14.512,,6.9858,,0.8521,
5/18/2025 12:00,14.512,,6.3704,,0.8462,
5/18/2025 12:15,14.512,,5.8589,,0.8292,
5/18/2025 12:30,14.575,,5.9402,,0.7877,
5/18/2025 12:45,14.637,,5.5623,,0.8188,
5/18/2025 13:00,14.637,,5.6856,,0.7748,
5/18/2025 13:15,14.637,,5.517,,0.8033,
5/18/2025 13:30,14.637,,6.6731,,0.8896,
5/18/2025 13:45,14.575,,6.7529,,0.8391,
5/18/2025 14:00,14.575,,6.4211,,0.8438,
5/18/2025 14:15,14.512,,8.2387,,0.839,
5/18/2025 14:30,14.512,,6.96,,0.8682,
5/18/2025 14:45,14.45,,6.9046,,0.8698,
5/18/2025 15:00,14.45,,6.1024,,0.8728,
5/18/2025 15:15,14.387,,6.0063,,0.8481,
5/18/2025 15:30,14.325,,5.511,,0.881,
5/18/2025 15:45,14.262,,5.3164,,0.9448,
5/18/2025 16:00,14.137,,5.6804,,0.899,
5/18/2025 16:15,14.075,,5.4708,,0.8907,
5/18/2025 16:30,13.95,,6.1858,,0.9043,
5/18/2025 16:45,13.887,,5.5392,,0.8684,
5/18/2025 17:00,13.825,,5.3286,,0.9563,
5/18/2025 17:15,13.762,,6.1147,,0.92,
5/18/2025 17:30,13.7,,6.2676,,0.8435,
5/18/2025 17:45,13.637,,6.0806,,0.9031,
5/18/2025 18:00,13.512,,5.6637,,0.8922,
5/18/2025 18:15,13.45,,5.8578,,0.9452,
5/18/2025 18:30,13.387,,6.2093,,0.9358,
5/18/2025 18:45,13.325,,6.8974,,0.9567,
5/18/2025 19:00,13.262,,7.2822,,1.007,
5/18/2025 19:15,13.2,,8.7379,,0.9817,
5/18/2025 19:30,13.137,,10.9804,,0.8433,
5/18/2025 19:45,13.075,,22.2447,,0.9755,
5/18/2025 20:00,12.95,,27.5755,,0.9793,
5/18/2025 20:15,12.887,,13.6353,,0.924,
5/18/2025 20:30,12.825,,8.3236,,0.9351,
5/18/2025 20:45,12.7,,6.8617,,0.9888,
5/18/2025 21:00,12.575,,7.8719,,0.9892,
5/18/2025 21:15,12.512,,7.3394,,0.951,
5/18/2025 21:30,12.45,,6.9779,,0.8844,
5/18/2025 21:45,12.387,,7.4096,,0.8932,
5/18/2025 22:00,12.325,,8.9291,,0.9074,
5/18/2025 22:15,12.2,,10.6264,,0.869,
5/18/2025 22:30,12.137,,21.0556,,0.8436,
5/18/2025 22:45,12.012,,20.9776,,0.9428,
5/18/2025 23:00,11.95,,15.2452,,0.8789,
5/18/2025 23:15,11.887,,9.7143,,0.8773,
5/18/2025 23:30,11.762,,9.268,,0.8794,
5/18/2025 23:45,11.7,,7.2179,,0.8071,
5/19/2025 0:00,11.575,,5.9892,,0.8686,
5/19/2025 0:15,11.512,,6.4555,,0.8199,
5/19/2025 0:30,11.387,,9.1389,,0.8166,
5/19/2025 0:45,11.325,,9.3406,,0.8444,
5/19/2025 1:00,11.262,,7.4903,,0.7896,
5/19/2025 1:15,11.2,,6.7197,,0.8186,
5/19/2025 1:30,11.075,,5.0867,,0.8229,
5/19/2025 1:45,11.012,,5.6785,,0.8043,
5/19/2025 2:00,10.95,,5.5983,,0.8866,
5/19/2025 2:15,10.887,,5.0432,,0.8889,
5/19/2025 2:30,10.825,,5.0685,,0.8178,
5/19/2025 2:45,10.825,,4.7955,,0.8071,
5/19/2025 3:00,10.762,,5.6803,,0.7519,
5/19/2025 3:15,10.762,,5.3997,,0.7372,
5/19/2025 3:30,10.825,,6.1455,,0.7974,
5/19/2025 3:45,10.887,,5.6062,,0.7942,
5/19/2025 4:00,10.95,,5.38,,0.8058,
5/19/2025 4:15,10.95,,5.7128,,0.809,
5/19/2025 4:30,11.012,,4.7956,,0.8386,
5/19/2025 4:45,11.075,,6.1096,,0.7521,
5/19/2025 5:00,11.137,,6.8521,,0.7607,
5/19/2025 5:15,11.262,,8.8241,,0.7587,
5/19/2025 5:30,11.45,,5.7547,,0.6736,
5/19/2025 5:45,11.575,,5.5346,,0.7721,
5/19/2025 6:00,11.575,,5.9702,,0.7253,
5/19/2025 6:15,11.7,,6.5237,,0.7533,
5/19/2025 6:30,11.825,,7.4284,,0.7549,
5/19/2025 6:45,11.95,,6.5721,,0.6333,
5/19/2025 7:00,12.012,,6.2761,,0.7166,
5/19/2025 7:15,12.137,,7.485,,0.7609,
5/19/2025 7:30,12.075,,8.9822,,0.7218,
5/19/2025 7:45,12.137,,7.8247,,0.756,
5/19/2025 8:00,12.2,,6.6127,,0.6816,
5/19/2025 8:15,12.325,,6.0997,,0.7713,
5/19/2025 8:30,12.325,,5.4996,,0.6779,
5/19/2025 8:45,12.325,,5.4637,,0.7563,
5/19/2025 9:00,12.325,,5.7149,,0.7201,
5/19/2025 9:15,12.325,,6.2618,,0.7133,
5/19/2025 9:30,12.387,,6.2974,,0.657,
5/19/2025 9:45,12.45,,6.9289,,0.6581,
5/19/2025 10:00,12.45,,5.7403,,0.7714,
5/19/2025 10:15,12.45,,6.5717,,0.7202,
5/19/2025 10:30,12.512,,7.8081,,0.7835,
5/19/2025 10:45,12.512,,5.955,,0.712,
5/19/2025 11:00,12.512,,6.6575,,0.7502,
5/19/2025 11:15,12.512,,7.7413,,0.703,
5/19/2025 11:30,12.512,,6.6522,,0.7451,
5/19/2025 11:45,12.512,,6.439,,0.7993,
5/19/2025 12:00,12.45,,10.0502,,0.7859,
5/19/2025 12:15,12.45,,7.5201,,0.7839,
5/19/2025 12:30,12.387,,17.1623,,0.7969,
5/19/2025 12:45,12.262,,8.6621,,0.7999,
5/19/2025 13:00,12.2,,10.8221,,0.7891,
5/19/2025 13:15,12.075,,7.5058,,0.8368,
5/19/2025 13:30,12.012,,8.3511,,0.7941,
5/19/2025 13:45,11.887,,7.7027,,0.7968,
5/19/2025 14:00,11.825,,7.1792,,0.7862,
5/19/2025 14:15,11.762,,6.0259,,0.8237,
5/19/2025 14:30,11.7,,8.9681,,0.8624,
5/19/2025 14:45,11.575,,9.1278,,0.832,
5/19/2025 15:00,11.512,,10.4319,,0.8354,
5/19/2025 15:15,11.387,,13.4491,,0.7912,
5/19/2025 15:30,11.325,,7.1303,,0.7548,
5/19/2025 15:45,11.2,,7.3175,,0.8163,
5/19/2025 16:00,11.137,,6.0133,,0.7791,
5/19/2025 16:15,11.012,,7.1278,,0.7593,
5/19/2025 16:30,10.95,,11.9282,,0.8182,
5/19/2025 16:45,10.887,,7.383,,0.7724,
5/19/2025 17:00,10.762,,5.9082,,0.8923,
5/19/2025 17:15,10.7,,5.9408,,0.8694,
5/19/2025 17:30,10.637,,6.8993,,0.8492,
5/19/2025 17:45,10.575,,6.6019,,0.8919,
5/19/2025 18:00,10.512,,6.2925,,0.933,
5/19/2025 18:15,10.45,,8.3702,,0.9581,
5/19/2025 18:30,10.387,,8.868,,0.8457,
5/19/2025 18:45,10.325,,16.7141,,0.913,
5/19/2025 19:00,10.262,,23.985,,0.9535,
5/19/2025 19:15,10.262,,16.7536,,0.9466,
5/19/2025 19:30,10.2,,44.3893,,0.8922,
5/19/2025 19:45,10.137,,28.1583,,1.0433,
5/19/2025 20:00,10.137,,22.3243,,0.958,
5/19/2025 20:15,10.075,,14.4885,,1.0147,
5/19/2025 20:30,10.012,,14.5568,,0.9325,
5/19/2025 20:45,10.012,,12.0235,,0.9448,
5/19/2025 21:00,9.95,,10.4158,,0.8639,
5/19/2025 21:15,9.887,,8.6371,,0.9158,
5/19/2025 21:30,9.887,,8.3542,,0.9575,
5/19/2025 21:45,9.825,,6.7732,,0.8662,
5/19/2025 22:00,9.825,,9.8512,,0.9998,
5/19/2025 22:15,9.825,,10.426,,0.8347,
5/19/2025 22:30,9.762,,9.9934,,0.9261,
5/19/2025 22:45,9.762,,9.2059,,1.0483,
5/19/2025 23:00,9.7,,7.5848,,0.911,
5/19/2025 23:15,9.7,,14.997,,0.8484,
5/19/2025 23:30,9.7,,11.3046,,0.8823,
5/19/2025 23:45,9.637,,9.8801,,0.888,
5/20/2025 0:00,9.637,,9.244,,0.8491,
5/20/2025 0:15,9.637,,8.0248,,0.8409,
5/20/2025 0:30,9.575,,6.7599,,0.8038,
5/20/2025 0:45,9.575,,6.8998,,0.8335,
5/20/2025 1:00,9.575,,5.051,,0.8893,
5/20/2025 1:15,9.512,,7.3331,,0.8335,
5/20/2025 1:30,9.512,,7.5655,,0.8295,
5/20/2025 1:45,9.512,,7.2687,,0.8444,
5/20/2025 2:00,9.45,,6.9573,,0.7802,
5/20/2025 2:15,9.45,,5.9094,,0.8713,
5/20/2025 2:30,9.45,,6.6572,,0.7809,
5/20/2025 2:45,9.45,,7.5081,,0.8679,
5/20/2025 3:00,9.45,,7.6525,,0.8102,
5/20/2025 3:15,9.512,,5.7549,,0.815,
5/20/2025 3:30,9.512,,4.4964,,0.8554,
5/20/2025 3:45,9.637,,5.2089,,0.8467,
5/20/2025 4:00,9.7,,5.0656,,0.7991,
5/20/2025 4:15,9.887,,5.5886,,0.7774,
5/20/2025 4:30,9.95,,5.0922,,0.8678,
5/20/2025 4:45,10.012,,5.3742,,0.7756,
5/20/2025 5:00,10.075,,5.6793,,0.7998,
5/20/2025 5:15,10.075,,5.4918,,0.7747,
5/20/2025 5:30,10.2,,5.6492,,0.6781,
5/20/2025 5:45,10.325,,4.8081,,0.804,
5/20/2025 6:00,10.387,,4.755,,0.6805,
5/20/2025 6:15,10.512,,5.2343,,0.7858,
5/20/2025 6:30,10.637,,5.3548,,0.7742,
5/20/2025 6:45,10.762,,5.5529,,0.7224,
5/20/2025 7:00,10.887,,5.6598,,0.6525,
5/20/2025 7:15,10.887,,5.3427,,0.653,
5/20/2025 7:30,10.95,,5.5,,0.6696,
5/20/2025 7:45,11.075,,5.2689,,0.6052,
5/20/2025 8:00,11.2,,5.407,,0.7013,
5/20/2025 8:15,11.325,,5.3138,,0.6162,
5/20/2025 8:30,11.387,,5.7363,,0.6225,
5/20/2025 8:45,11.45,,5.2293,,0.6551,
5/20/2025 9:00,11.575,,5.2605,,0.6574,
5/20/2025 9:15,11.575,,5.2163,,0.6791,
5/20/2025 9:30,11.575,,5.6072,,0.6063,
5/20/2025 9:45,11.637,,5.9818,,0.678,
5/20/2025 10:00,11.637,,6.0744,,0.5852,
5/20/2025 10:15,11.575,,6.0271,,0.6913,
5/20/2025 10:30,11.575,,5.9321,,0.6519,
5/20/2025 10:45,11.575,,5.8717,,0.6437,
5/20/2025 11:00,11.575,,5.4469,,0.6465,
5/20/2025 11:15,11.575,,7.16,,0.6286,
5/20/2025 11:30,11.575,,24.4843,,0.5804,
5/20/2025 11:45,11.575,,7.1367,,0.6503,
5/20/2025 12:00,11.512,,6.517,,0.6948,
5/20/2025 12:15,11.45,,6.1597,,0.6938,
5/20/2025 12:30,11.45,,6.3324,,0.731,
5/20/2025 12:45,11.387,,5.668,,0.6956,
5/20/2025 13:00,11.387,,5.9027,,0.6596,
5/20/2025 13:15,11.325,,6.195,,0.7988,
5/20/2025 13:30,11.325,,5.8334,,0.7377,
5/20/2025 13:45,11.262,,6.7845,,0.7824,
5/20/2025 14:00,11.262,,6.6879,,0.6847,
5/20/2025 14:15,11.2,,5.7164,,0.7562,
5/20/2025 14:30,11.137,,6.7828,,0.8001,
5/20/2025 14:45,11.137,,7.6598,,0.7922,
5/20/2025 15:00,11.075,,6.7767,,0.8053,
5/20/2025 15:15,11.012,,6.9573,,0.7565,
5/20/2025 15:30,11.012,,6.2786,,0.7572,
5/20/2025 15:45,10.95,,5.8618,,0.8298,
5/20/2025 16:00,10.887,,5.6832,,0.8632,
5/20/2025 16:15,10.887,,5.8219,,0.8151,
5/20/2025 16:30,10.825,,5.8475,,0.8111,
5/20/2025 16:45,10.762,,7.4436,,0.7869,
5/20/2025 17:00,10.7,,8.8679,,0.8096,
5/20/2025 17:15,10.7,,8.678,,0.8847,
5/20/2025 17:30,10.637,,11.5363,,0.7334,
5/20/2025 17:45,10.575,,6.7242,,0.8251,
5/20/2025 18:00,10.512,,6.6408,,0.7742,
5/20/2025 18:15,10.512,,6.2588,,0.8611,
5/20/2025 18:30,10.45,,6.3804,,0.8326,
5/20/2025 18:45,10.45,,7.0936,,0.7403,
5/20/2025 19:00,10.387,,9.0932,,0.8234,
5/20/2025 19:15,10.387,,9.1988,,0.7636,
5/20/2025 19:30,10.325,,6.4741,,0.8219,
5/20/2025 19:45,10.262,,7.7383,,0.7664,
5/20/2025 20:00,10.262,,7.9546,,0.8109,
5/20/2025 20:15,10.262,,11.0762,,0.7529,
5/20/2025 20:30,10.2,,7.4126,,0.735,
5/20/2025 20:45,10.137,,7.8045,,0.8232,
5/20/2025 21:00,10.137,,21.2008,,0.8865,
5/20/2025 21:15,10.137,,9.1172,,0.72,
5/20/2025 21:30,10.137,,7.3501,,0.7598,
5/20/2025 21:45,10.075,,7.3365,,0.8003,
5/20/2025 22:00,10.012,,6.3293,,0.8052,
5/20/2025 22:15,10.012,,7.1402,,0.7854,
5/20/2025 22:30,9.95,,6.5574,,0.7681,
5/20/2025 22:45,9.887,,7.4059,,0.8547,
5/20/2025 23:00,9.825,,7.3436,,0.823,
5/20/2025 23:15,9.762,,6.9474,,0.9125,
5/20/2025 23:30,9.762,,6.5344,,0.8274,
