"DateTime","NO3.uM","NO3.mgL","Abs.254","Abs.350","Br.mgL","Internal.Temp.C","Spec_Temp.C","Lamp_Temp.C","Lamp_Time.sec","Rel_Humidity.pct","Main_Voltage.V","Lamp_Voltage.V","Internal_Voltage.V","RMSE","Flag"
"2024-06-11 11:15:00",20.3685,0.285295,0.075575,0.05053,0,24.35,23.6,21.53,137721.15,0.04,11.37,11.955,5.025,0.0002733,NA
"2024-06-13 15:00:00",9.7255,0.13622,0.638635,0.40077,0,18.155,17.895,18.77,137742.55,0.24,12.215,11.945,5.025,0.0012253,NA
"2024-06-13 15:15:00",10.147,0.14213,0.64222,0.401435,0,18.24,17.945,19.33,137763.5,0.21,12.175,11.96,5.03,0.00122055,NA
"2024-06-13 15:30:00",9.791,0.137115,0.609225,0.36283,0,18.33,17.98,19.565,137784.5,0.23,12.14,11.965,5.025,0.00119735,NA
"2024-06-13 15:45:00",10.246,0.14351,0.61756,0.368925,0,18.365,18.01,19.665,137805.5,0.25,12.125,11.94,5.035,0.00120975,NA
"2024-06-13 16:00:00",9.9255,0.13903,0.601885,0.35488,0,18.395,18.035,19.735,137826.5,0.22,12.09,11.945,5.04,0.00122195,NA
"2024-06-13 16:15:00",10.288,0.144085,0.611445,0.36292,0,18.41,18.045,19.805,137847.5,0.195,12.07,11.945,5.035,0.00120525,NA
"2024-06-13 16:30:00",10.316,0.14449,0.633195,0.37823,0,18.44,18.085,19.85,137868.5,0.225,12.07,11.94,5.03,0.0013413,NA
"2024-06-13 16:45:00",10.0815,0.141215,0.60897,0.358745,0,18.49,18.11,19.895,137889.5,0.205,12.025,11.95,5.03,0.0011896,NA
"2024-06-13 17:00:00",10.638,0.14898,0.61607,0.36558,0,18.545,18.145,19.955,137910.5,0.2,11.995,11.96,5.03,0.001107,NA
"2024-06-13 17:15:00",10.2265,0.14324,0.60892,0.358985,0,18.58,18.17,20.015,137931.5,0.225,11.99,11.935,5.035,0.00117245,NA
"2024-06-13 17:30:00",9.9765,0.13975,0.60858,0.35752,0,18.59,18.21,20.1,137952.5,0.19,11.95,11.96,5.035,0.0011882,NA
"2024-06-13 17:45:00",10.231,0.14329,0.600655,0.34959,0,18.64,18.23,20.155,137973.5,0.175,11.925,11.955,5.03,0.0011898,NA
"2024-06-13 18:00:00",9.4425,0.132245,0.61948,0.36564,0,18.67,18.265,20.225,137994.7,0.195,11.88,11.955,5.035,0.0012294,NA
"2024-06-13 18:15:00",9.495,0.13301,0.60621,0.352485,0,18.71,18.295,20.285,138015.5,0.245,11.875,11.93,5.025,0.0012578,NA
"2024-06-13 18:30:00",9.3545,0.13102,0.614605,0.359405,0,18.765,18.305,20.36,138036.5,0.25,11.82,11.955,5.015,0.00124985,NA
"2024-06-13 18:45:00",9.216,0.129105,0.61758,0.364765,0,18.77,18.33,20.455,138057.5,0.26,11.795,11.96,5.015,0.00118305,NA
"2024-06-13 19:00:00",9.104,0.127515,0.60961,0.356765,0,18.795,18.36,20.605,138078.6,0.235,11.775,11.925,5.025,0.00120385,NA
"2024-06-13 19:15:00",9.2055,0.12892,0.614625,0.361875,0,18.825,18.385,20.725,138099.5,0.215,11.725,11.95,5.04,0.001143,NA
"2024-06-13 19:30:00",8.913,0.12484,0.610085,0.356885,0,18.84,18.405,20.815,138120.5,0.225,11.69,11.945,5.04,0.00120765,NA
"2024-06-13 19:45:00",8.7025,0.121905,0.627995,0.371565,0,18.86,18.435,20.855,138141.5,0.21,11.66,11.965,5.03,0.00119825,NA
"2024-06-13 20:00:00",9.2235,0.12919,0.60542,0.3521,0,18.885,18.455,20.885,138162.6,0.225,11.665,11.925,5.03,0.0012204,NA
"2024-06-13 20:15:00",9.428,0.132045,0.488135,0.258155,0,18.9,18.49,20.88,138183.55,0.24,11.625,11.945,5.025,0.0011166,NA
"2024-06-13 20:30:00",9.558,0.133895,0.482075,0.25598,0,18.945,18.525,20.87,138204.5,0.24,11.61,11.965,5.025,0.0011288,NA
"2024-06-13 20:45:00",9.763,0.13676,0.47679,0.25521,0,19.045,18.58,20.855,138225.55,0.235,11.6,11.95,5.035,0.0011411,NA
"2024-06-13 21:00:00",9.678,0.13557,0.46704,0.241615,0,19.12,18.65,20.815,138246.6,0.2,11.585,11.95,5.02,0.0011832,NA
"2024-06-13 21:15:00",9.6615,0.13533,0.463835,0.239265,0,19.165,18.725,20.725,138267.65,0.18,11.58,11.945,5.025,0.0011491,NA
"2024-06-13 21:30:00",9.4875,0.1329,0.4761,0.2493,0,19.22,18.78,20.62,138288.55,0.23,11.58,11.95,5.01,0.00114595,NA
"2024-06-13 21:45:00",9.544,0.13367,0.473355,0.24807,0,19.255,18.83,20.48,138309.5,0.225,11.55,11.97,5.035,0.0011135,NA
"2024-06-13 22:00:00",9.6215,0.134785,0.470545,0.24648,0,19.32,18.885,20.32,138330.6,0.19,11.575,11.945,5.035,0.00117295,NA
"2024-06-13 22:15:00",9.656,0.135265,0.473035,0.249925,0,19.285,18.895,20.18,138351.6,0.21,11.555,11.96,5.035,0.0011295,NA
"2024-06-13 22:30:00",9.644,0.135065,0.471115,0.248795,0,19.385,18.94,20.06,138372.4,0.22,11.57,11.955,5.035,0.00113335,NA
"2024-06-13 22:45:00",9.6905,0.13572,0.47384,0.252315,0,19.34,18.995,19.91,138393.6,0.155,11.555,11.935,5.04,0.0011412,NA
"2024-06-13 23:00:00",9.66,0.135305,0.472845,0.251,0,19.215,18.96,19.82,138414.55,0.16,11.56,11.94,5.04,0.0011243,NA
"2024-06-13 23:15:00",9.679,0.13557,0.469435,0.247855,0,19.14,18.9,19.69,138435.6,0.19,11.545,11.965,5.01,0.00111975,NA
"2024-06-13 23:30:00",9.7045,0.13591,0.472535,0.2495,0,19.05,18.79,19.575,138456.6,0.215,11.55,11.95,5.04,0.0011387,NA
"2024-06-13 23:45:00",9.786,0.137065,0.478715,0.25761,0,18.93,18.715,19.47,138477.25,0.23,11.565,11.935,5.03,0.0011115,NA
"2024-06-14 00:00:00",9.725,0.13621,0.58625,0.364205,0,18.87,18.625,19.335,138497.5,0.23,11.54,11.95,5.035,0.001163,NA
"2024-06-14 00:15:00",9.735,0.13636,0.5072,0.28367,0,18.78,18.51,19.25,138518.65,0.2,11.535,11.95,5.02,0.00115995,NA
"2024-06-14 00:30:00",9.713,0.13605,0.508605,0.283125,0,18.625,18.375,19.15,138539.6,0.2,11.54,11.96,5.02,0.0011694,NA
"2024-06-14 00:45:00",9.718,0.136125,0.517565,0.2915,0,18.57,18.295,19.06,138560.55,0.185,11.54,11.94,5.02,0.00115845,NA
"2024-06-14 01:00:00",9.6335,0.13493,0.517875,0.29126,0,18.48,18.215,18.965,138581.6,0.155,11.52,11.965,5.03,0.00118925,NA
"2024-06-14 01:15:00",9.7055,0.13595,0.501695,0.27804,0,18.39,18.145,18.885,138602.65,0.16,11.515,11.95,5.02,0.0010311,NA
"2024-06-14 01:30:00",9.6655,0.13537,0.50404,0.280735,0,18.285,18.045,18.805,138623.6,0.18,11.52,11.955,5.045,0.00103835,NA
"2024-06-14 01:45:00",9.5505,0.133765,0.506545,0.28263,0,18.205,17.965,18.725,138644.6,0.19,11.515,11.95,5.01,0.0010471,NA
"2024-06-14 02:00:00",9.662,0.13533,0.51113,0.285625,0,18.14,17.905,18.645,138665.6,0.235,11.505,11.945,5.035,0.00111715,NA
"2024-06-14 02:15:00",9.671,0.135455,0.511795,0.28869,0,18.075,17.81,18.54,138686.4,0.2,11.51,11.975,5.025,0.00106145,NA
"2024-06-14 02:30:00",9.6405,0.13504,0.520475,0.29316,0,17.945,17.725,18.44,138707.55,0.195,11.51,11.985,5.03,0.00119175,NA
"2024-06-14 02:45:00",9.608,0.13457,0.513925,0.286,0,17.87,17.63,18.365,138728.55,0.185,11.51,11.955,5.03,0.0011591,NA
"2024-06-14 03:00:00",9.594,0.134375,0.515605,0.28748,0,17.81,17.56,18.25,138749.55,0.205,11.52,11.96,5.035,0.0011259,NA
"2024-06-14 03:15:00",9.694,0.135785,0.52187,0.297415,0,17.7,17.445,18.17,138770.55,0.195,11.495,11.97,5.03,0.0011711,NA
"2024-06-14 03:30:00",9.3965,0.131615,0.517595,0.290305,0,17.6,17.365,18.095,138791.6,0.185,11.525,11.945,5.015,0.0010447,NA
"2024-06-14 03:45:00",9.311,0.1304,0.526465,0.298715,0,17.51,17.255,17.995,138812.4,0.205,11.525,11.935,5.02,0.0010549,NA
"2024-06-14 04:00:00",9.376,0.1313,0.520685,0.293675,0,17.41,17.185,17.9,138833.55,0.16,11.52,11.93,5.025,0.0010849,NA
"2024-06-14 04:15:00",9.5095,0.133175,0.518965,0.291105,0,17.33,17.085,17.83,138854.55,0.185,11.52,11.945,5.045,0.0011611,NA
"2024-06-14 04:30:00",9.44,0.132225,0.523655,0.294605,0,17.225,17.015,17.755,138875.55,0.25,11.535,11.93,5.01,0.0011577,NA
"2024-06-14 04:45:00",9.4085,0.13178,0.521905,0.293075,0,17.175,16.955,17.68,138896.55,0.22,11.53,11.94,5.035,0.001236,NA
"2024-06-14 05:00:00",9.456,0.132445,0.517245,0.290125,0,17.13,16.895,17.63,138917.2,0.175,11.565,11.945,5.02,0.0011959,NA
"2024-06-14 05:15:00",9.5165,0.133295,0.515925,0.28906,0,17.085,16.82,17.55,138938.55,0.19,11.57,11.955,5.025,0.00119235,NA
"2024-06-14 05:30:00",9.456,0.13244,0.52347,0.296015,0,17.04,16.765,17.515,138959.6,0.175,11.61,11.945,5.025,0.0010493,NA
"2024-06-14 05:45:00",9.505,0.133135,0.51631,0.290225,0,16.995,16.73,17.48,138980.55,0.215,11.68,11.945,5.025,0.00119645,NA
"2024-06-14 06:00:00",9.5465,0.133705,0.514615,0.286495,0,16.975,16.71,17.45,139001.55,0.245,11.695,11.94,5.035,0.00116725,NA
"2024-06-14 06:15:00",9.47,0.13265,0.52029,0.292075,0,16.95,16.705,17.445,139022.55,0.21,11.78,11.94,5.04,0.00120335,NA
"2024-06-14 06:30:00",9.427,0.13205,0.52484,0.29544,0,16.97,16.725,17.47,139043.6,0.165,11.865,11.94,5.02,0.0012067,NA
"2024-06-14 06:45:00",9.409,0.1318,0.52198,0.294005,0,17.01,16.735,17.505,139064.6,0.18,11.93,11.96,5.035,0.00118445,NA
"2024-06-14 07:00:00",9.431,0.1321,0.519285,0.29255,0,17.065,16.76,17.525,139085.55,0.18,12.025,11.955,5.015,0.0011353,NA
"2024-06-14 07:15:00",9.4425,0.13227,0.512205,0.2856,0,17.1,16.83,17.63,139106.6,0.33,12.14,11.955,5.03,0.00118365,NA
"2024-06-14 07:30:00",9.465,0.13258,0.51256,0.28576,0,17.145,16.88,17.68,139127.65,0.27,12.195,11.96,5.025,0.0012198,NA
"2024-06-14 07:45:00",9.436,0.13216,0.51701,0.289445,0,17.215,16.94,17.785,139148.5,0.23,12.32,11.975,5.035,0.00117305,NA
"2024-06-14 08:00:00",9.49,0.132925,0.518715,0.290145,0,17.365,17.055,17.94,139169.55,0.195,12.42,11.97,5.025,0.00119495,NA
"2024-06-14 08:15:00",9.4445,0.132275,0.517295,0.29019,0,17.485,17.18,18.085,139190.6,0.175,12.49,11.965,5.015,0.0012055,NA
"2024-06-14 08:30:00",9.2955,0.1302,0.522145,0.294405,0,17.59,17.25,18.11,139211.55,0.235,12.365,11.945,5.04,0.00118145,NA
"2024-06-14 08:45:00",9.324,0.1306,0.518255,0.29167,0,17.61,17.3,18.125,139232.55,0.195,12.28,11.94,5.02,0.0011685,NA
"2024-06-14 09:00:00",9.312,0.13042,0.52509,0.29644,0,17.62,17.32,18.135,139253.55,0.185,12.185,11.955,5.04,0.0012221,NA
"2024-06-14 09:15:00",9.3485,0.130955,0.529475,0.303345,0,17.625,17.325,18.145,139274.55,0.185,12.12,11.95,5.03,0.0011997,NA
"2024-06-14 09:30:00",9.519,0.133325,0.510145,0.28402,0,17.63,17.335,18.155,139295.65,0.19,12.055,11.965,5.02,0.00106745,NA
"2024-06-14 09:45:00",9.5055,0.13317,0.51283,0.28699,0,17.645,17.345,18.165,139316.65,0.17,12.05,11.93,5.015,0.0010758,NA
"2024-06-14 10:00:00",9.5335,0.13353,0.517205,0.291505,0,17.635,17.33,18.205,139337.35,0.165,11.985,11.93,5.045,0.00110685,NA
"2024-06-14 10:15:00",9.421,0.131945,0.51832,0.28879,0,17.64,17.33,18.185,139358.55,0.205,11.985,11.94,5.04,0.00108675,NA
"2024-06-14 10:30:00",9.428,0.13206,0.519725,0.2898,0,17.655,17.335,18.215,139379.15,0.18,11.96,11.93,5.025,0.00109785,NA
"2024-06-14 10:45:00",9.383,0.131435,0.51097,0.280235,0,17.665,17.355,18.21,139400.6,0.23,11.925,11.965,5.03,0.00118975,NA
"2024-06-14 11:00:00",9.443,0.132255,0.50986,0.2803,0,17.67,17.36,18.235,139421.7,0.295,11.895,11.955,5.04,0.00115785,NA
"2024-06-14 11:15:00",9.602,0.134505,0.51121,0.28116,0,17.675,17.365,18.24,139442.65,0.195,11.89,11.95,5.055,0.00117675,NA
"2024-06-14 11:30:00",9.8315,0.1377,0.513055,0.281085,0,17.73,17.385,18.285,139463.65,0.23,11.875,11.965,5.035,0.00119535,NA
"2024-06-14 11:45:00",9.796,0.137195,0.50606,0.2745,0,17.77,17.415,18.365,139484.6,0.175,11.855,11.95,5.035,0.00123205,NA
"2024-06-14 12:00:00",9.7055,0.135945,0.51032,0.27866,0,17.78,17.43,18.475,139505.45,0.2,11.825,11.945,5.02,0.0012344,NA
"2024-06-14 12:15:00",9.5535,0.13383,0.508705,0.2754,0,17.805,17.46,18.545,139526.6,0.225,11.815,11.95,5.04,0.0012441,NA
"2024-06-14 12:30:00",9.5155,0.133265,0.51144,0.278585,0,17.855,17.525,18.635,139547.65,0.23,11.79,11.98,5.01,0.001172,NA
"2024-06-14 12:45:00",9.8895,0.13853,0.50997,0.277655,0,17.955,17.595,18.69,139568.55,0.205,11.82,11.935,5.025,0.0011282,NA
"2024-06-14 13:00:00",9.3675,0.131205,0.51521,0.2771,0,17.915,17.595,18.77,139589.65,0.24,11.855,11.93,5.045,0.0012821,NA
"2024-06-14 13:15:00",9.7185,0.13613,0.50785,0.271435,0,17.935,17.6,18.82,139610.2,0.18,11.845,11.955,5.015,0.00131615,NA
"2024-06-14 13:30:00",9.432,0.132135,0.514875,0.2768,0,17.975,17.64,18.855,139631.6,0.155,11.85,11.94,5.03,0.0012983,NA
"2024-06-14 13:45:00",9.387,0.13148,0.514485,0.27712,0,18.005,17.675,18.885,139652.45,0.155,11.88,11.955,5.015,0.00131225,NA
"2024-06-14 14:00:00",9.7395,0.136415,0.51125,0.274965,0,18.07,17.72,18.945,139673.6,0.18,11.89,11.94,5.01,0.00126715,NA
"2024-06-14 14:15:00",9.819,0.137535,0.51082,0.27531,0,18.095,17.75,19.005,139694.6,0.215,11.93,11.94,5.03,0.00130455,NA
"2024-06-14 14:30:00",9.485,0.13286,0.52219,0.283105,0,18.175,17.81,19.1,139715.6,0.24,11.98,11.955,5.035,0.0013076,NA
"2024-06-14 14:45:00",9.592,0.134345,0.522785,0.282215,0,18.225,17.885,19.17,139736.55,0.21,12,11.955,5.04,0.00124495,NA
"2024-06-14 15:00:00",9.6785,0.135575,0.527865,0.28831,0,18.24,17.895,19.265,139757.6,0.195,12,11.935,5.025,0.0011948,NA
"2024-06-14 15:15:00",9.8425,0.137855,0.527125,0.28896,0,18.275,17.925,19.265,139778.15,0.175,12.01,11.945,5.01,0.001106,NA
"2024-06-14 15:30:00",9.917,0.1389,0.51587,0.278,0,18.335,17.975,19.335,139799.65,0.175,12.005,11.955,5.03,0.00122265,NA
"2024-06-14 15:45:00",9.7275,0.136265,0.51521,0.2784,0,18.37,18,19.445,139820.6,0.23,11.98,11.955,5.02,0.00121005,NA
"2024-06-14 16:00:00",9.7455,0.1365,0.528935,0.287345,0,18.395,18.035,19.52,139841.55,0.175,11.965,11.945,5.035,0.00137125,NA
"2024-06-14 16:15:00",9.6295,0.13491,0.53151,0.29292,0,18.445,18.06,19.635,139862.4,0.185,11.975,11.935,5.025,0.00118185,NA
"2024-06-14 16:30:00",9.467,0.132595,0.52121,0.28202,0,18.5,18.12,19.685,139883.55,0.165,11.93,11.97,5.035,0.00125175,NA
"2024-06-14 16:45:00",9.754,0.136595,0.525305,0.28635,0,18.555,18.16,19.77,139904.7,0.165,11.915,11.945,5.035,0.00132575,NA
"2024-06-14 17:00:00",9.6505,0.13518,0.51618,0.279375,0,18.595,18.195,19.85,139925.15,0.22,11.895,11.945,5.035,0.00127085,NA
"2024-06-14 17:15:00",9.6775,0.13555,0.496895,0.265555,0,18.645,18.245,19.955,139946.65,0.22,11.88,11.945,5.02,0.001254,NA
"2024-06-14 17:30:00",9.648,0.135145,0.48644,0.259835,0,18.74,18.285,20.045,139967.6,0.22,11.885,11.95,5.04,0.0012168,NA
"2024-06-14 17:45:00",9.6045,0.134535,0.488705,0.261575,0,18.81,18.365,20.12,139988.6,0.185,11.86,11.95,5.025,0.0011948,NA
"2024-06-14 18:00:00",9.544,0.13368,0.487725,0.26133,0,18.875,18.43,20.14,140009.1,0.215,11.845,11.95,5.04,0.00119495,NA
"2024-06-14 18:15:00",9.4375,0.132175,0.47022,0.247245,0,18.925,18.5,20.165,140030.6,0.195,11.825,11.95,5.02,0.00119035,NA
"2024-06-14 18:30:00",9.421,0.13198,0.470195,0.24973,0,19.02,18.57,20.18,140051.4,0.275,11.785,11.95,5.01,0.00112935,NA
"2024-06-14 18:45:00",9.393,0.13156,0.46471,0.24528,0,19.09,18.635,20.19,140072.6,0.25,11.745,11.945,5.035,0.00114775,NA
"2024-06-14 19:00:00",9.44,0.132225,0.469435,0.248185,0,19.155,18.72,20.2,140093.65,0.23,11.705,11.955,5.05,0.00118555,NA
"2024-06-14 19:15:00",9.394,0.13157,0.4709,0.24958,0,19.185,18.765,20.185,140114.6,0.255,11.67,11.965,5.035,0.0011578,NA
"2024-06-14 19:30:00",9.353,0.131005,0.47272,0.252145,0,19.22,18.815,20.145,140135.6,0.175,11.64,11.965,5.03,0.0011807,NA
"2024-06-14 19:45:00",9.3165,0.130495,0.46659,0.247295,0,19.25,18.855,20.13,140156.75,0.175,11.64,11.935,5.025,0.001214,NA
"2024-06-14 20:00:00",9.468,0.1326,0.47883,0.26134,0,19.27,18.88,20.075,140177.55,0.18,11.605,11.94,5.035,0.0012345,NA
"2024-06-14 20:15:00",9.442,0.13225,0.48512,0.26709,0,19.265,18.895,20,140198.6,0.175,11.58,11.96,5.01,0.00120915,NA
"2024-06-14 20:30:00",9.418,0.13192,0.476355,0.260925,0,19.25,18.9,19.92,140219.55,0.15,11.565,11.96,5.03,0.00116765,NA
"2024-06-14 20:45:00",9.431,0.13209,0.48005,0.265535,0,19.215,18.895,19.845,140240.35,0.14,11.565,11.955,5.025,0.0011403,NA
"2024-06-14 21:00:00",9.4895,0.132915,0.479,0.265585,0,19.18,18.895,19.755,140261.5,0.165,11.57,11.95,5.035,0.00105395,NA
"2024-06-14 21:15:00",9.4395,0.132225,0.4834,0.26968,0,19.125,18.845,19.665,140282.55,0.195,11.555,11.955,5.03,0.00107895,NA
"2024-06-14 21:30:00",9.3955,0.131575,0.49302,0.277115,0,19.055,18.78,19.555,140303.55,0.24,11.54,11.955,5.035,0.000934,NA
"2024-06-14 21:45:00",9.1215,0.127765,0.539335,0.309375,0,18.95,18.73,19.47,140324.65,0.195,11.54,11.965,5.035,0.00103695,NA
"2024-06-14 22:00:00",9.628,0.13487,0.501905,0.287645,0,18.89,18.65,19.375,140345.6,0.165,11.535,11.97,5.015,0.0011207,NA
"2024-06-14 22:15:00",9.6685,0.13542,0.500805,0.287955,0,18.83,18.565,19.305,140366.3,0.21,11.535,11.945,5.025,0.00117065,NA
"2024-06-14 22:30:00",9.634,0.134965,0.503765,0.29106,0,18.78,18.495,19.225,140387.6,0.175,11.54,11.95,5.025,0.0012041,NA
"2024-06-14 22:45:00",9.7045,0.135935,0.505625,0.29236,0,18.715,18.42,19.155,140408.1,0.17,11.535,11.955,5.025,0.0011811,NA
"2024-06-14 23:00:00",9.572,0.13408,0.483655,0.27031,0,18.625,18.37,19.11,140428.55,0.165,11.525,11.94,5.045,0.0011225,NA
"2024-06-14 23:15:00",9.6475,0.135135,0.48381,0.27082,0,18.59,18.315,19.06,140449.3,0.21,11.545,11.95,5.02,0.00110925,NA
"2024-06-14 23:30:00",9.67,0.13545,0.488825,0.27556,0,18.55,18.26,18.995,140470.55,0.18,11.515,11.95,5.025,0.00111495,NA
"2024-06-14 23:45:00",9.6825,0.13565,0.486315,0.274595,0,18.495,18.23,18.97,140491.55,0.185,11.495,11.97,5.035,0.00108885,NA
"2024-06-15 00:00:00",9.715,0.136095,0.49346,0.278745,0,18.435,18.195,18.925,140512.6,0.205,11.52,11.945,5.015,0.00116365,NA
"2024-06-15 00:15:00",9.7465,0.1365,0.49395,0.28034,0,18.4,18.15,18.89,140533.55,0.18,11.495,11.95,5.03,0.00108185,NA
"2024-06-15 00:30:00",9.5585,0.13388,0.512085,0.293465,0,18.38,18.11,18.85,140554.55,0.105,11.515,11.945,5.03,0.00116725,NA
"2024-06-15 00:45:00",9.864,0.138175,0.52044,0.305635,0,18.355,18.09,18.83,140575.55,0.175,11.505,11.925,5.03,0.0011075,NA
"2024-06-15 01:00:00",9.6095,0.1346,0.515165,0.29725,0,18.32,18.06,18.815,140596.6,0.195,11.49,11.95,5.035,0.0011698,NA
"2024-06-15 01:15:00",9.687,0.135685,0.541165,0.32027,0,18.29,18.03,18.78,140617.55,0.16,11.49,11.96,5.035,0.0011961,NA
"2024-06-15 01:30:00",9.5695,0.134035,0.53024,0.308305,0,18.235,18.015,18.76,140638.55,0.145,11.505,11.955,5.02,0.00126985,NA
"2024-06-15 01:45:00",9.61,0.13461,0.537455,0.31385,0,18.22,17.97,18.725,140659.55,0.165,11.49,11.96,5.025,0.00123995,NA
"2024-06-15 02:00:00",9.623,0.134775,0.54106,0.317065,0,18.195,17.955,18.69,140680.55,0.17,11.51,11.935,5.02,0.0012394,NA
"2024-06-15 02:15:00",9.5185,0.13332,0.56509,0.33038,0,18.18,17.92,18.655,140701.5,0.205,11.5,11.97,5.025,0.0013497,NA
"2024-06-15 02:30:00",9.5185,0.13333,0.548755,0.3227,0,18.145,17.88,18.62,140722.4,0.175,11.49,11.955,5.045,0.0010731,NA
"2024-06-15 02:45:00",9.5075,0.13316,0.53631,0.30658,0,18.115,17.86,18.585,140743.6,0.175,11.505,11.935,5.04,0.001322,NA
"2024-06-15 03:00:00",9.75,0.13655,0.529545,0.30516,0,18.09,17.815,18.55,140764.55,0.185,11.52,11.945,5.04,0.00127355,NA
"2024-06-15 03:15:00",9.726,0.13624,0.540155,0.31425,0,18.07,17.78,18.505,140785.55,0.17,11.49,11.935,5.035,0.0013201,NA
"2024-06-15 03:30:00",9.6805,0.13559,0.549705,0.32146,0,18.01,17.74,18.47,140806.6,0.17,11.505,11.95,5.035,0.0014029,NA
"2024-06-15 03:45:00",9.632,0.13492,0.546495,0.319905,0,17.96,17.72,18.44,140827.3,0.12,11.49,11.96,5.045,0.00137855,NA
"2024-06-15 04:00:00",9.5465,0.13372,0.551215,0.32266,0,17.925,17.685,18.39,140847.5,0.175,11.495,11.96,5.03,0.00141525,NA
"2024-06-15 04:15:00",9.806,0.13735,0.54364,0.313575,0,17.885,17.64,18.35,140868.5,0.18,11.495,11.95,5.03,0.0015088,NA
"2024-06-15 04:30:00",9.866,0.138195,0.53993,0.311235,0,17.87,17.6,18.32,140889.55,0.18,11.495,11.935,5.025,0.00152405,NA
"2024-06-15 04:45:00",9.898,0.138635,0.538245,0.310155,0,17.835,17.565,18.285,140910.6,0.175,11.49,11.97,5.02,0.00151305,NA
"2024-06-15 05:00:00",9.8225,0.13757,0.546445,0.317205,0,17.81,17.535,18.265,140931.5,0.165,11.48,11.925,5.05,0.001575,NA
"2024-06-15 05:15:00",9.6885,0.13571,0.541155,0.31218,0,17.795,17.515,18.24,140952.55,0.2,11.52,11.94,5.015,0.00150335,NA
"2024-06-15 05:30:00",9.6465,0.135135,0.553055,0.3214,0,17.78,17.48,18.2,140973.55,0.185,11.525,11.93,5.035,0.00166765,NA
"2024-06-15 05:45:00",9.595,0.13439,0.554305,0.32234,0,17.765,17.455,18.18,140994.4,0.17,11.52,11.95,5.04,0.0016305,NA
"2024-06-15 06:00:00",9.683,0.13564,0.556405,0.3251,0,17.755,17.45,18.175,141015.1,0.195,11.61,11.945,5.035,0.00162765,NA
"2024-06-15 06:15:00",9.627,0.134865,0.557235,0.326095,0,17.78,17.465,18.19,141036.5,0.195,11.755,11.945,5.015,0.00162915,NA
"2024-06-15 06:30:00",9.65,0.13517,0.55756,0.326245,0,17.795,17.495,18.23,141057.5,0.18,11.815,11.965,5.03,0.00161085,NA
"2024-06-15 06:45:00",9.602,0.134495,0.52123,0.29571,0,17.835,17.53,18.265,141078.55,0.19,11.89,11.95,5.03,0.00116685,NA
"2024-06-15 07:00:00",9.529,0.13348,0.516235,0.29354,0,17.86,17.565,18.305,141099.6,0.21,11.945,11.945,5.045,0.0011329,NA
"2024-06-15 07:15:00",9.5215,0.13337,0.51895,0.295635,0,17.88,17.595,18.38,141120.55,0.145,12.06,11.94,5.03,0.0011868,NA
"2024-06-15 07:30:00",9.443,0.132245,0.521635,0.298425,0,17.925,17.66,18.46,141141.55,0.2,12.23,11.945,5,0.00113545,NA
"2024-06-15 07:45:00",9.409,0.13177,0.52108,0.299395,0,18.025,17.745,18.55,141162.6,0.22,12.39,11.95,5.04,0.00116535,NA
"2024-06-15 08:00:00",9.481,0.13279,0.526705,0.303225,0,18.1,17.805,18.71,141183.55,0.185,12.485,11.95,5.03,0.00116485,NA
"2024-06-15 08:15:00",9.282,0.13,0.533925,0.310925,0,18.185,17.925,18.815,141204.6,0.195,12.59,11.93,5.04,0.0011152,NA
"2024-06-15 08:30:00",9.4755,0.13272,0.518355,0.29323,0,18.28,18,18.87,141225.35,0.2,12.715,11.935,5.015,0.00129245,NA
"2024-06-15 08:45:00",9.573,0.13409,0.51318,0.289615,0,18.365,18.06,18.88,141246.55,0.18,12.525,11.94,5.01,0.0012445,NA
"2024-06-15 09:00:00",9.387,0.131475,0.51851,0.29391,0,18.415,18.14,18.915,141267.65,0.18,12.665,11.945,5.03,0.00126115,NA
"2024-06-15 09:15:00",9.4565,0.132445,0.515635,0.291565,0,18.555,18.225,19.015,141288.55,0.185,12.61,11.945,5.03,0.00123645,NA
"2024-06-15 09:30:00",9.4355,0.13215,0.515975,0.29196,0,18.63,18.33,19.115,141309.35,0.185,12.68,11.945,5.035,0.00124495,NA
"2024-06-15 09:45:00",9.453,0.1324,0.51689,0.292615,0,18.785,18.48,19.195,141330.55,0.205,12.6,11.945,5.03,0.00122485,NA
"2024-06-15 10:00:00",9.4205,0.131945,0.51496,0.29141,0,18.885,18.59,19.34,141351.6,0.19,12.75,11.94,5.01,0.0012365,NA
"2024-06-15 10:15:00",9.3955,0.1316,0.518165,0.29318,0,19.05,18.735,19.47,141372.55,0.215,12.755,11.945,5.015,0.0013141,NA
"2024-06-15 10:30:00",9.413,0.131855,0.49865,0.275335,0,19.165,18.87,19.7,141393.15,0.175,12.735,11.935,5.03,0.00120865,NA
"2024-06-15 10:45:00",9.4445,0.13228,0.497835,0.274975,0,19.23,18.95,19.835,141414.6,0.17,12.66,11.955,5.025,0.00118325,NA
"2024-06-15 11:00:00",9.4945,0.13299,0.501835,0.275115,0,19.325,19.035,19.97,141435.6,0.18,12.595,11.965,5.05,0.0012822,NA
"2024-06-15 11:15:00",9.6555,0.13524,0.502115,0.275955,0,19.405,19.11,20.05,141456.4,0.19,12.565,11.945,5.025,0.00129805,NA
